Date,Temp_Avg,Dew_Pt_Avg,Humidity_Avg,Wind_Speed_Avg,Pressure_Avg,Precipitation,Moon_First_Q,Full_Moon,New_Moon,Moon_Third_Q,Sunspot_Number,Futures
2021-05-11,56.8,24.7,32.5,6.6,27.1,0.0,0.0,0.0,1.0,0.0,32.0,759.75
2021-05-12,65.9,27.7,27.6,6.2,27.1,0.0,0.0,0.0,1.0,0.0,33.0,754.75
2021-05-13,69.0,32.9,28.6,5.5,27.0,0.0,0.0,0.0,1.0,0.0,30.0,726.5
2021-05-14,66.0,35.3,34.5,6.7,27.0,0.0,0.0,0.0,1.0,0.0,26.0,727.25
2021-05-15,64.5,37.3,38.4,4.7,26.9,0.0,0.0,0.0,1.0,0.0,28.0,765.91
2021-05-16,69.1,35.5,33.8,7.2,26.9,0.0,0.0,0.0,1.0,0.0,13.0,765.91
2021-05-17,74.4,36.9,29.1,7.5,26.9,0.0,0.0,0.0,1.0,0.0,14.0,699.75
2021-05-18,65.6,33.1,31.6,11.6,26.9,0.0,0.0,0.0,1.0,0.0,28.0,698.0
2021-05-19,52.5,32.4,46.9,13.7,26.9,0.0,1.0,0.0,0.0,0.0,27.0,679.25
2021-05-20,50.9,30.8,48.3,13.8,26.8,0.0,1.0,0.0,0.0,0.0,20.0,675.25
2021-05-21,48.6,36.1,62.4,9.3,26.9,0.0,1.0,0.0,0.0,0.0,14.0,674.25
2021-05-22,48.2,41.9,79.9,6.4,27.0,0.17,1.0,0.0,0.0,0.0,19.0,765.91
2021-05-23,48.2,42.4,82.9,4.4,27.0,0.28,1.0,0.0,0.0,0.0,27.0,765.91
2021-05-24,57.8,40.8,55.0,7.7,27.1,0.0,1.0,0.0,0.0,0.0,31.0,662.25
2021-05-25,54.4,46.6,76.4,8.3,27.1,0.0,1.0,0.0,0.0,0.0,41.0,656.5
2021-05-26,57.8,41.3,59.0,4.0,27.1,0.14,0.0,1.0,0.0,0.0,41.0,648.5
2021-05-27,67.8,37.4,37.3,7.8,27.0,0.0,0.0,1.0,0.0,0.0,41.0,676.25
2021-05-28,60.6,30.2,35.2,11.8,27.1,0.0,0.0,1.0,0.0,0.0,31.0,663.5
2021-05-29,62.0,27.0,31.1,7.0,27.1,0.0,0.0,1.0,0.0,0.0,15.0,765.91
2021-05-30,67.3,29.9,28.4,5.7,27.1,0.0,0.0,1.0,0.0,0.0,26.0,664.12
2021-05-31,70.6,33.8,29.5,5.4,27.1,0.0,0.0,1.0,0.0,0.0,30.0,673.62
2021-06-01,75.3,38.6,29.9,5.0,27.1,0.0,0.0,1.0,0.0,0.0,22.0,693.5
2021-06-02,79.3,45.0,32.7,5.9,26.9,0.0,0.0,0.0,0.0,1.0,29.0,687.5
2021-06-03,84.9,44.4,27.4,7.7,26.9,0.0,0.0,0.0,0.0,1.0,31.0,676.25
2021-06-04,81.4,47.7,33.4,7.3,26.9,0.0,0.0,0.0,0.0,1.0,35.0,687.75
2021-06-05,74.2,32.4,23.6,13.6,26.9,0.0,0.0,0.0,0.0,1.0,38.0,765.91
2021-06-06,63.0,30.7,32.7,9.6,26.9,0.0,0.0,0.0,0.0,1.0,38.0,765.91
2021-06-07,64.4,31.5,31.8,7.0,26.8,0.0,0.0,0.0,0.0,1.0,49.0,680.0
2021-06-08,66.8,35.1,33.3,8.5,26.8,0.0,0.0,0.0,0.0,1.0,34.0,685.0
2021-06-09,67.2,34.8,32.5,13.8,26.9,0.0,0.0,0.0,0.0,1.0,25.0,682.25
2021-06-10,51.9,42.5,73.7,11.5,27.1,0.36,0.0,0.0,1.0,0.0,27.0,683.75
2021-06-11,64.5,33.1,34.9,12.8,27.0,0.41,0.0,0.0,1.0,0.0,19.0,680.75
2021-06-12,72.2,44.0,37.8,6.4,27.0,0.0,0.0,0.0,1.0,0.0,8.0,765.91
2021-06-13,79.6,46.8,34.0,7.9,26.9,0.0,0.0,0.0,1.0,0.0,15.0,765.91
2021-06-14,80.9,46.5,33.0,6.9,26.9,0.0,0.0,0.0,1.0,0.0,12.0,674.5
2021-06-15,73.5,45.1,39.2,9.3,27.0,0.0,0.0,0.0,1.0,0.0,11.0,661.5
2021-06-16,76.6,31.1,19.2,9.6,27.1,0.0,0.0,0.0,1.0,0.0,11.0,662.75
2021-06-17,73.5,36.9,30.0,7.8,27.1,0.0,1.0,0.0,0.0,0.0,12.0,639.0
2021-06-18,78.3,38.2,26.0,5.7,26.9,0.0,1.0,0.0,0.0,0.0,21.0,662.75
2021-06-19,79.1,40.5,28.5,8.5,26.9,0.0,1.0,0.0,0.0,0.0,15.0,765.91
2021-06-20,77.6,43.5,31.5,10.3,26.9,0.0,1.0,0.0,0.0,0.0,14.0,765.91
2021-06-21,82.2,42.1,27.1,6.8,26.9,0.0,1.0,0.0,0.0,0.0,13.0,661.5
2021-06-22,81.2,49.3,35.7,14.8,26.8,0.0,1.0,0.0,0.0,0.0,16.0,651.0
2021-06-23,75.7,49.9,45.2,7.1,26.9,0.0,1.0,0.0,0.0,0.0,12.0,661.25
2021-06-24,80.1,41.1,27.5,9.5,26.9,0.0,0.0,1.0,0.0,0.0,11.0,651.25
2021-06-25,79.5,44.6,31.1,9.8,27.0,0.0,0.0,1.0,0.0,0.0,23.0,637.0
2021-06-26,81.9,48.7,33.5,5.2,27.0,0.0,0.0,1.0,0.0,0.0,19.0,765.91
2021-06-27,85.5,46.0,27.0,7.2,27.1,0.0,0.0,1.0,0.0,0.0,33.0,765.91
2021-06-28,91.9,46.1,22.0,7.5,27.0,0.0,0.0,1.0,0.0,0.0,46.0,646.0
2021-06-29,91.0,45.0,22.5,6.6,26.9,0.0,0.0,1.0,0.0,0.0,56.0,639.75
2021-06-30,93.2,39.5,17.0,11.3,26.9,0.0,0.0,1.0,0.0,0.0,54.0,671.5
2021-07-01,88.7,44.5,23.5,9.9,26.9,0.0,0.0,0.0,0.0,1.0,57.0,658.5
2021-07-02,87.7,47.0,26.9,6.7,26.9,0.0,0.0,0.0,0.0,1.0,62.0,645.75
2021-07-03,88.9,45.5,23.6,7.1,26.9,0.0,0.0,0.0,0.0,1.0,60.0,765.91
2021-07-04,86.5,46.9,27.6,6.1,26.9,0.0,0.0,0.0,0.0,1.0,50.0,765.91
2021-07-05,87.8,46.7,26.1,7.4,27.0,0.0,0.0,0.0,0.0,1.0,45.0,765.91
2021-07-06,89.7,38.8,19.0,7.7,27.0,0.0,0.0,0.0,0.0,1.0,49.0,620.0
2021-07-07,89.8,39.0,17.6,10.4,26.9,0.0,0.0,0.0,0.0,1.0,20.0,614.75
2021-07-08,82.3,35.1,21.0,6.0,26.9,0.0,0.0,0.0,0.0,1.0,16.0,612.25
2021-07-09,80.8,29.1,19.2,6.3,27.1,0.0,0.0,0.0,1.0,0.0,11.0,608.5
2021-07-10,86.8,34.8,17.8,5.7,27.1,0.0,0.0,0.0,1.0,0.0,15.0,765.91
2021-07-11,85.0,39.8,21.9,7.1,27.0,0.0,0.0,0.0,1.0,0.0,21.0,765.91
2021-07-12,83.5,37.2,21.5,6.1,26.9,0.0,0.0,0.0,1.0,0.0,23.0,635.0
2021-07-13,82.4,38.1,22.9,7.0,26.9,0.0,0.0,0.0,1.0,0.0,21.0,628.75
2021-07-14,83.7,37.9,21.9,6.2,26.9,0.0,0.0,0.0,1.0,0.0,30.0,645.0
2021-07-15,84.4,37.5,19.7,7.3,26.9,0.0,0.0,0.0,1.0,0.0,22.0,672.0
2021-07-16,80.2,38.9,25.4,5.4,26.9,0.0,0.0,0.0,1.0,0.0,35.0,692.5
2021-07-17,80.0,39.9,27.5,5.3,27.0,0.0,1.0,0.0,0.0,0.0,49.0,765.91
2021-07-18,83.8,39.8,23.0,5.7,27.0,0.0,1.0,0.0,0.0,0.0,48.0,765.91
2021-07-19,86.8,46.3,25.1,8.6,27.0,0.0,1.0,0.0,0.0,0.0,48.0,697.75
2021-07-20,82.5,53.4,37.3,7.6,27.0,0.0,1.0,0.0,0.0,0.0,46.0,700.5
2021-07-21,79.7,53.2,43.9,9.8,26.9,0.04,1.0,0.0,0.0,0.0,72.0,710.75
2021-07-22,76.2,39.7,28.8,6.6,27.0,0.0,1.0,0.0,0.0,0.0,76.0,692.25
2021-07-23,76.6,36.0,25.6,5.6,27.1,0.0,0.0,1.0,0.0,0.0,57.0,684.0
2021-07-24,78.3,39.1,27.0,4.2,27.1,0.0,0.0,1.0,0.0,0.0,32.0,765.91
2021-07-25,81.0,41.5,25.8,4.8,27.0,0.0,0.0,1.0,0.0,0.0,36.0,765.91
2021-07-26,83.9,43.5,25.6,7.9,26.9,0.0,0.0,1.0,0.0,0.0,31.0,677.0
2021-07-27,84.6,47.2,28.7,6.5,26.9,0.0,0.0,1.0,0.0,0.0,18.0,674.5
2021-07-28,81.5,49.6,35.3,6.8,27.1,0.0,0.0,1.0,0.0,0.0,6.0,688.75
2021-07-29,85.0,49.2,30.3,7.0,27.1,0.03,0.0,1.0,0.0,0.0,3.0,705.25
2021-07-30,88.3,49.4,26.5,10.5,27.0,0.0,0.0,1.0,0.0,0.0,0.0,703.75
2021-07-31,80.9,60.4,53.2,10.7,27.1,0.0,0.0,0.0,0.0,1.0,3.0,765.91
2021-08-01,73.8,66.2,78.0,4.4,27.1,0.59,0.0,0.0,0.0,1.0,8.0,765.91
2021-08-02,80.0,61.0,56.9,5.1,27.1,0.06,0.0,0.0,0.0,1.0,13.0,729.5
2021-08-03,81.6,54.7,42.7,6.8,27.1,0.0,0.0,0.0,0.0,1.0,17.0,724.5
2021-08-04,86.5,47.5,29.1,7.0,27.0,0.0,0.0,0.0,0.0,1.0,17.0,717.25
2021-08-05,84.5,48.4,29.6,8.6,26.9,0.0,0.0,0.0,0.0,1.0,22.0,712.75
2021-08-06,73.5,49.0,42.8,10.0,27.0,0.0,0.0,0.0,0.0,1.0,8.0,719.0
2021-08-07,78.5,46.9,37.6,6.8,27.0,0.0,0.0,0.0,0.0,1.0,0.0,765.91
2021-08-08,76.4,43.6,32.9,11.5,26.9,0.0,0.0,0.0,1.0,0.0,0.0,765.91
2021-08-09,68.4,36.0,33.0,6.6,27.1,0.0,0.0,0.0,1.0,0.0,7.0,711.25
2021-08-10,76.4,34.9,26.7,6.6,27.1,0.0,0.0,0.0,1.0,0.0,0.0,727.0
2021-08-11,80.6,46.1,31.5,7.5,27.0,0.0,0.0,0.0,1.0,0.0,18.0,727.0
2021-08-12,83.8,49.8,33.8,5.5,27.0,0.0,0.0,0.0,1.0,0.0,7.0,753.5
2021-08-13,82.5,46.0,30.5,5.3,27.1,0.0,0.0,0.0,1.0,0.0,9.0,762.25
2021-08-14,83.7,42.9,25.6,6.2,27.1,0.0,0.0,0.0,1.0,0.0,19.0,765.91
2021-08-15,81.3,42.6,26.3,5.7,27.1,0.0,1.0,0.0,0.0,0.0,21.0,765.91
2021-08-16,83.5,42.0,24.2,7.4,26.9,0.0,1.0,0.0,0.0,0.0,20.0,760.5
2021-08-17,73.2,42.3,33.9,10.7,26.8,0.0,1.0,0.0,0.0,0.0,15.0,734.5
2021-08-18,64.6,40.4,43.2,12.3,26.9,0.0,1.0,0.0,0.0,0.0,13.0,737.25
2021-08-19,65.9,42.9,46.8,9.0,27.0,0.0,1.0,0.0,0.0,0.0,22.0,727.5
2021-08-20,71.5,39.6,35.6,7.3,26.9,0.0,1.0,0.0,0.0,0.0,12.0,714.25
2021-08-21,68.4,47.4,49.4,9.2,26.8,0.0,1.0,0.0,0.0,0.0,16.0,765.91
2021-08-22,68.4,40.0,43.0,7.2,26.9,0.04,0.0,1.0,0.0,0.0,19.0,765.91
2021-08-23,69.2,32.4,28.4,8.0,26.9,0.0,0.0,1.0,0.0,0.0,16.0,719.75
2021-08-24,65.3,34.3,33.8,4.3,27.0,0.0,0.0,1.0,0.0,0.0,20.0,718.0
2021-08-25,70.9,33.2,27.2,5.7,27.0,0.0,0.0,1.0,0.0,0.0,36.0,711.25
2021-08-26,70.7,35.3,28.6,6.1,27.0,0.0,0.0,1.0,0.0,0.0,48.0,725.25
2021-08-27,67.2,41.0,41.3,6.4,27.0,0.0,0.0,1.0,0.0,0.0,71.0,718.5
2021-08-28,68.0,35.3,35.2,4.3,27.1,0.0,0.0,1.0,0.0,0.0,75.0,765.91
2021-08-29,73.5,31.7,23.8,5.0,27.0,0.0,0.0,1.0,0.0,0.0,51.0,765.91
2021-08-30,75.1,33.5,22.9,6.0,26.8,0.0,0.0,0.0,0.0,1.0,43.0,708.75
2021-08-31,68.0,32.2,29.6,6.7,26.8,0.0,0.0,0.0,0.0,1.0,39.0,706.75
2021-09-01,62.4,30.7,34.0,5.5,26.9,0.0,0.0,0.0,0.0,1.0,38.0,701.0
2021-09-02,63.2,31.7,34.6,6.2,27.0,0.0,0.0,0.0,0.0,1.0,33.0,704.0
2021-09-03,64.0,27.8,30.2,4.0,27.1,0.0,0.0,0.0,0.0,1.0,26.0,714.5
2021-09-04,70.3,22.8,18.7,5.2,27.1,0.0,0.0,0.0,0.0,1.0,71.0,765.91
